price,lat,lon,usable_area,land_area,garage,new,furnished,cellar,parkingLots,reconstructed
10395000,48.79350409200628,16.64935190799372,57,79,0,0,0,1,0,1
10545000,50.48562709200628,15.51973790799372,144,723,1,0,0,0,1,1
10512000,50.32467809200628,15.40800490799372,199,2414,1,0,0,0,1,1
2874000,50.432385092006285,15.78941090799372,152,602,0,0,0,0,1,0
9961000,50.103852092006285,14.21239090799372,248,245,0,0,0,1,1,1
11709000,50.204480092006285,15.93412390799372,157,323,1,0,0,0,1,0
21095000,49.54882509200628,18.36540890799372,326,2532,1,0,1,0,1,0
7016000,49.56295109200628,18.37955390799372,85,453,0,1,0,0,0,0
6805000,49.96353609200628,15.07095790799372,246,513,0,0,0,1,1,0
9374000,50.15929909200628,14.99575690799372,269,896,0,0,0,1,0,1
18068000,49.93599409200628,14.68456790799372,172,403,0,1,0,0,1,0
1161000,50.21837309200628,12.87832190799372,25,418,0,0,0,0,0,0
8799000,49.28328009200628,16.807985907993718,248,1941,1,0,0,1,1,0
18760000,50.16769909200628,15.03114590799372,287,1547,1,0,1,1,1,0
44467000,49.13684209200628,16.676134907993717,1263,678,1,0,1,1,0,0
5268000,49.006024092006285,16.90564590799372,293,1683,1,0,0,0,1,0
9385000,49.89167109200629,14.63340990799372,469,426,0,0,0,0,0,0
6922000,49.523366092006285,18.40337790799372,123,321,0,0,0,1,1,0
8201000,49.74451209200628,18.25659490799372,298,856,1,0,0,1,0,0
12542000,49.950025092006285,14.58273590799372,186,341,1,1,0,0,1,0
7613000,49.547414092006285,13.20789490799372,253,719,1,0,0,0,1,0
10665000,50.08456509200628,15.04475290799372,116,369,0,1,0,0,1,0
3813000,50.64005009200629,14.74566990799372,129,618,0,0,0,1,1,0
2405000,50.65754009200628,14.48520790799372,18,404,0,0,0,0,1,0
6570000,49.70145109200628,13.66822190799372,137,2717,1,0,0,1,1,0
6570000,49.580873092006286,18.02329490799372,261,269,0,0,0,1,1,0
11721000,49.26802209200629,14.72979290799372,145,422,0,1,0,0,0,0
9972000,49.20372909200629,17.52189490799372,158,516,1,0,0,1,1,0
10558000,49.35403909200628,14.59444890799372,221,985,1,0,1,0,1,0
2018000,50.06231809200628,14.05005790799372,68,254,0,0,1,0,0,0
7028000,49.656274092006285,15.41566690799372,93,9763,0,0,1,0,1,0
8798000,49.82040509200628,18.40517490799372,246,1304,1,0,0,0,1,1
3637000,49.90790709200628,15.50368690799372,82,200,1,0,0,1,0,0
13422000,50.47617409200628,13.68390690799372,320,631,1,0,0,1,1,1
344000,50.00099709200628,16.39369090799372,140,593,0,0,0,1,0,0
5807000,49.943105092006284,15.47822190799372,194,1883,1,0,0,1,1,0
2909000,49.08879609200629,17.771017907993716,177,516,1,0,0,0,0,0
9679000,49.70205809200628,14.02399190799372,410,1000,1,0,0,0,1,0
6159000,48.975579092006285,17.54778390799372,187,1046,0,0,0,0,1,0
12788000,49.958848092006285,14.69593690799372,122,480,0,0,0,1,1,0
13776000,50.12453609200628,14.13517490799372,167,427,1,0,0,1,1,1
6441000,49.73883509200628,16.48819090799372,187,254,1,0,0,1,0,1
18537000,49.95982809200628,14.69659890799372,190,700,0,0,0,0,1,0
10442000,49.95978309200628,14.70552190799372,105,350,0,0,0,0,1,0
3871000,49.41960609200628,17.36501990799372,113,499,1,0,0,1,1,0
11146000,50.117673092006285,13.24754190799372,305,2460,1,0,0,1,1,0
5098000,49.219331092006286,13.53191490799372,99,419,0,0,0,0,1,0
9840000,49.35732409200628,13.79517490799372,351,929,1,0,0,0,1,0
9742000,50.116086092006285,16.157457907993717,184,365,1,0,0,0,1,0
4094000,49.20878709200628,17.726784907993718,76,904,0,0,0,0,1,0
12319000,50.01717509200628,14.22925390799372,199,1006,0,0,0,1,1,0
11146000,50.117673092006285,13.24754190799372,305,2460,1,0,1,0,0,0
3038000,49.02872609200628,17.807943907993717,83,606,0,0,0,0,1,0
17564000,50.06694909200628,15.77843090799372,266,461,0,1,0,0,1,0
1757000,48.94637009200628,15.55463390799372,104,686,0,0,1,0,1,0
10324000,48.94023609200628,16.32344890799372,410,926,1,0,1,1,1,0
1630000,50.11191709200628,12.85689790799372,25,992,0,0,0,0,0,0
12894000,50.17769709200629,15.03395590799372,143,306,0,1,0,0,1,0
10547000,50.08324909200629,15.04454890799372,116,331,0,1,0,0,1,0
1924000,49.25866009200628,15.44013690799372,70,452,0,0,1,0,1,0
8201000,49.189218092006286,14.23682790799372,261,808,1,0,0,0,1,0
9972000,50.42691509200628,14.30587990799372,164,311,0,0,0,0,0,1
16308000,50.408368092006285,15.06584690799372,275,2380,1,0,1,1,1,0
11146000,50.176267092006285,13.76114590799372,327,6025,1,0,0,0,0,0
21705000,50.04783709200628,14.59167590799372,156,305,0,1,0,0,1,0
3732000,49.13900509200628,17.01468590799372,145,568,1,0,0,0,0,0
10324000,48.58294009200628,14.36549390799372,422,2389,1,0,0,1,0,1
23463000,50.023290092006285,14.24607790799372,249,1473,1,0,1,0,1,0
6277000,49.83114709200628,14.34821790799372,82,1272,1,0,1,1,1,0
32265000,50.07037809200628,14.65271190799372,483,769,0,0,0,0,0,0
1630000,49.94880409200629,14.39452690799372,23,300,0,0,0,0,0,0
6922000,49.24482109200628,14.37030390799372,351,1716,1,0,0,0,0,0
4634000,49.87787309200628,16.48594390799372,159,310,0,0,0,0,0,1
10407000,49.678144092006285,14.02215790799372,138,895,1,1,0,0,1,0
5737000,50.41126009200628,14.47657190799372,70,220,0,0,0,0,0,0
915000,50.77558609200628,14.27067890799372,17,429,0,0,1,0,0,0
20767000,49.98573809200628,14.54971490799372,132,423,1,0,0,0,0,0
20767000,49.98453609200628,14.55220690799372,132,423,1,0,0,0,0,0
12753000,50.06552209200628,14.66274790799372,175,726,0,0,0,1,1,0
5279000,50.05253709200628,14.17520390799372,114,180,0,0,0,0,0,0
1748000,49.67363509200628,18.36011190799372,36,439,0,0,0,0,0,0
6922000,49.94834609200628,14.33152690799372,97,261,0,0,0,0,1,1
7465000,50.39760709200628,16.11058890799372,195,2033,0,0,0,1,1,1
4110000,49.16007309200628,17.03786590799372,77,447,1,0,0,0,0,0
3754000,50.30323509200628,14.68950490799372,70,400,1,0,0,0,0,0
14889000,50.00241209200628,14.38888190799372,123,302,1,0,0,1,0,0
12318000,49.99229909200629,14.36451090799372,190,321,0,0,0,1,0,0
4340000,49.813264092006285,16.516308907993718,351,621,1,0,0,0,1,0
23348000,50.08283009200628,14.55821390799372,323,865,1,0,0,1,1,0
14666000,49.81339409200629,14.62451190799372,293,1293,1,0,0,0,1,0
5268000,49.46626409200629,14.82097090799372,234,721,1,0,0,1,1,0
8213000,50.45211509200628,15.17124190799372,102,6511,0,0,0,0,0,0
38718000,49.99902809200629,14.61328090799372,498,826,1,0,0,1,0,0
13962000,50.31888309200628,14.88402090799372,175,294,1,1,0,0,1,0
35175000,49.91103509200628,14.66376990799372,469,1069,1,1,0,0,1,0
17306000,49.81339409200629,14.62451190799372,293,2128,1,0,0,0,1,0
41053000,50.215501092006285,14.48786590799372,348,922,0,1,1,0,1,0
6922000,50.13247809200628,16.160232907993716,123,330,0,1,0,0,1,0
22280000,49.99965009200629,16.694134907993718,321,1150,0,0,0,0,0,0
18479000,50.13342009200628,14.92165090799372,105,5213,0,0,1,0,0,0
1877000,51.01414209200628,14.46373790799372,199,853,0,0,0,0,1,0
3519000,49.80975109200628,13.35272190799372,82,1141,0,0,0,0,0,0
5491000,49.66302609200629,15.14018190799372,5,6,0,0,0,0,0,0
9620000,49.56934809200628,15.65859390799372,249,855,0,0,0,1,1,1
14078000,50.12905209200628,13.88742290799372,186,498,0,1,0,0,1,0
5854000,50.46459309200628,14.00177990799372,686,1217,1,0,0,1,1,0
15135000,50.17950509200628,14.33361390799372,187,821,0,0,0,0,1,0
1748000,50.46923509200628,14.15358890799372,527,410,0,0,0,0,0,0
4880000,49.98629909200629,16.150480907993717,93,1294,0,0,0,0,1,0
3402000,50.63208109200628,14.24948990799372,370,667,1,0,0,1,0,0
10679000,50.15741809200628,14.11362190799372,122,277,0,0,0,0,1,0
9058000,49.65548409200628,14.65117090799372,114,554,0,0,0,0,1,0
37111000,50.02971409200628,14.32126690799372,234,693,1,1,0,0,0,0
32793000,50.02988209200628,14.32151090799372,224,480,1,1,0,0,0,0
36841000,50.029512092006286,14.32350090799372,224,860,1,1,0,0,0,0
27396000,50.025350092006285,14.54417690799372,221,130,1,1,0,0,1,0
38085000,50.02890109200628,14.32244090799372,224,559,0,1,0,0,0,0
20767000,49.779580092006285,14.43207590799372,157,872,0,0,1,0,0,0
1748000,49.77649409200628,13.31782490799372,46,302,0,0,0,1,1,0
6805000,49.77020709200628,14.74848490799372,93,331,0,0,0,0,1,0
9151000,49.82994209200629,13.24116290799372,144,1019,0,0,0,0,1,0
6687000,48.916673092006285,14.52666890799372,258,910,1,0,0,1,1,0
15956000,49.96958309200628,13.95437590799372,281,1864,0,0,0,0,1,0
30505000,50.39926209200628,14.46903590799372,1126,4964,0,0,0,1,0,0
13492000,50.36981709200628,14.48392690799372,150,949,1,0,0,0,0,0
4340000,49.88371409200628,14.50505890799372,64,808,0,0,0,1,1,0
7295000,50.32312909200628,13.53872690799372,140,5579,0,0,0,0,1,0
21705000,50.06597609200628,14.32774990799372,276,681,1,0,0,0,0,0
9022000,48.90728509200628,16.449272907993716,118,365,0,1,0,0,1,0
5620000,50.69125509200628,14.84680890799372,211,782,0,0,0,0,0,0
2932000,50.31176509200628,14.72591490799372,58,982,0,0,0,0,0,0
2100000,49.47995109200628,13.63849990799372,96,1666,0,0,0,0,0,0
8446000,49.24401209200628,17.515301907993717,387,1071,1,0,0,1,1,0
1126000,50.639363092006285,14.06625590799372,52,49,0,0,1,0,0,0
6746000,49.15971509200628,17.610535907993718,175,342,0,0,0,0,0,0
8682000,50.52725309200628,13.98848390799372,518,2089,0,0,0,1,1,0
7849000,50.535794092006284,16.353701907993717,124,1193,0,1,0,0,0,0
22175000,49.720384092006285,13.40458690799372,410,541,1,0,0,1,0,0
9954000,49.08582009200628,16.384413907993718,319,810,1,0,0,1,1,0
10547000,50.222047092006285,15.90411590799372,360,798,1,0,0,1,1,0
8799000,50.47914609200628,15.12000790799372,185,1356,0,0,0,0,0,0
22046000,50.05121709200628,14.40056890799372,123,272,0,0,0,0,0,1
1314000,50.58514109200628,14.07191190799372,29,720,0,1,0,0,0,0
15241000,50.75403309200628,15.31747590799372,293,3111,0,0,1,1,1,1
18479000,50.17809809200628,14.12881190799372,481,2000,1,0,1,0,0,0
3812000,49.97956609200628,17.972467907993718,211,596,1,0,0,1,1,0
19934000,49.95512509200629,14.58663690799372,166,907,1,1,0,0,1,0
26164000,50.152711092006285,14.78081990799372,274,468,0,0,0,1,0,0
22115000,49.92669809200628,14.81925490799372,682,2421,1,0,0,1,1,0
22291000,50.05148809200628,14.72715190799372,173,475,1,1,0,0,0,0
40736000,50.04552909200629,14.69584690799372,563,900,1,0,0,0,1,0
29191000,49.93917209200628,14.55079490799372,566,1103,1,0,0,0,1,0
12905000,50.17535909200628,14.67498890799372,123,622,1,0,0,1,0,0
24051000,50.16148109200629,14.56593790799372,206,1076,0,0,0,0,0,0
9151000,49.20351909200628,15.89393790799372,300,183,0,0,0,0,0,0
1876000,48.94560709200629,15.57032390799372,152,1215,0,0,0,0,0,0
4435000,49.27852009200628,15.65414390799372,146,1000,0,0,1,0,0,0
13950000,49.79820409200628,18.31798290799372,376,1082,1,0,0,1,1,0
8201000,50.335435092006286,14.42975390799372,175,767,1,0,0,0,0,0
3402000,49.865430092006285,17.80504890799372,154,319,0,0,0,0,0,0
1161000,48.84764609200628,17.356346907993718,44,833,0,0,0,0,0,0
1170000,49.343484092006285,16.023973907993717,23,616,0,0,0,0,0,0
35081000,50.00080209200628,14.52339590799372,603,918,1,0,0,1,0,0
17482000,50.127236092006285,14.62367790799372,175,833,0,1,0,0,0,0
7614000,50.03317009200628,14.75300090799372,99,959,0,0,0,1,0,0
12304000,49.98300709200628,14.66138690799372,123,456,1,0,0,1,1,0
18757000,49.98813709200628,14.98929490799372,222,2846,0,0,0,1,1,1
7033000,50.02022309200628,15.26821990799372,187,365,1,0,0,1,1,0
7614000,49.60801809200628,18.48460090799372,191,2518,1,0,0,1,0,0
16179000,49.27299209200629,14.19488390799372,705,937,1,0,1,0,1,1
8201000,50.23615409200628,15.30460790799372,91,468,0,1,0,0,1,0
3694000,49.61445309200628,16.763664907993718,111,1177,0,0,0,1,1,0
4458000,49.99285209200628,16.298138907993717,260,630,1,0,0,1,1,0
2346000,49.52849709200628,16.711204907993718,151,186,0,0,0,1,0,0
10898000,49.77791309200628,14.48159490799372,272,1199,1,0,0,1,1,0
11967000,50.77195509200628,15.08135090799372,140,1675,1,0,0,1,1,0
7379000,50.64412809200629,14.74731890799372,172,373,0,0,0,0,1,1
10976000,50.773912092006285,15.06691190799372,96,144,1,0,0,0,0,0
1407000,51.00208009200628,14.32085590799372,293,3061,0,0,0,1,0,0
5854000,50.65995109200628,14.51675790799372,258,733,1,0,0,0,1,0
1161000,49.06125709200628,17.791519907993717,103,338,0,0,0,0,0,0
9268000,49.86931309200628,18.48757490799372,199,1512,1,0,0,1,1,0
12202000,49.05024109200628,16.564472907993718,293,912,0,0,0,1,1,0
19910000,49.577634092006285,17.297205907993717,783,265,0,0,0,1,0,0
15241000,49.90018209200628,14.64909590799372,159,388,0,1,0,0,1,0
17587000,49.90018209200628,14.64909590799372,221,615,0,1,0,0,0,0
1114000,49.443105092006284,17.460729907993716,22,420,0,0,0,0,0,0
14607000,49.89647009200628,14.71802190799372,151,637,1,0,0,0,0,0
11134000,50.40113209200628,14.93602890799372,164,169,0,0,1,0,0,0
12788000,49.22119209200629,16.367575907993718,122,772,0,1,0,0,1,0
12788000,50.03910209200628,13.87415590799372,247,2090,1,0,0,0,1,0
9961000,50.43502909200628,14.85231090799372,117,850,1,1,0,0,1,0
10547000,50.43502909200628,14.85231090799372,140,850,1,1,0,0,1,0
11134000,50.74813609200629,15.31457190799372,139,1565,0,0,0,1,1,0
1406000,49.76235709200628,16.23542290799372,117,524,1,0,0,0,1,0
5631000,50.05577609200628,14.96997690799372,123,293,0,0,0,0,0,0
10559000,50.25842409200628,14.56834990799372,375,1032,1,0,0,0,1,0
1290000,49.95335509200629,16.87067290799372,58,260,0,0,0,0,0,0
19652000,49.83236409200628,14.67384290799372,305,966,1,0,0,0,1,0
4977000,50.21761009200628,14.60442290799372,82,917,0,0,0,0,1,0
40124000,49.98962109200628,14.43559090799372,281,1254,1,0,0,0,1,1
8207000,49.829480092006285,15.41941390799372,225,2375,1,0,0,0,1,0
7802000,50.45770709200628,13.54809690799372,138,208,0,1,0,0,1,0
14666000,50.12315509200628,13.93623590799372,271,584,0,0,0,0,1,0
11263000,50.41488409200628,14.27000590799372,144,66,0,0,0,0,0,1
2334000,48.981973092006285,16.406845907993716,273,702,0,0,0,1,0,0
21107000,48.89749209200628,16.65414890799372,505,757,1,0,1,1,1,0
5279000,50.14893809200628,14.43761890799372,46,563,0,0,0,1,1,0
8213000,49.937085092006285,14.35886090799372,117,993,0,0,0,1,1,0
3226000,49.534364092006285,16.139437907993717,259,275,0,0,0,1,1,0
3167000,49.49046009200628,16.42335190799372,163,400,0,0,0,1,1,0
12906000,49.476789092006285,16.68473890799372,282,819,1,0,0,1,1,0
15839000,49.79467109200628,13.86803490799372,300,1134,1,1,0,1,1,0
7379000,49.95091309200628,15.94808990799372,205,317,0,0,1,0,1,0
2569000,50.51647309200628,15.55243890799372,64,708,0,0,1,0,0,0
26399000,49.81339409200629,14.62451190799372,293,4803,1,0,0,0,1,0
3695000,49.80682909200628,17.03112290799372,228,647,1,0,0,1,1,0
15815000,50.073812092006285,14.22484790799372,140,348,1,1,0,0,1,0
1432000,50.33554609200628,13.42430990799372,26,161,0,0,0,0,1,0
5279000,50.08344409200628,16.576769907993718,140,727,0,0,0,0,0,0
18772000,50.03272709200628,14.53079490799372,158,563,1,0,0,1,1,0
3284000,49.92995609200628,15.48559090799372,434,1935,0,0,0,1,0,0
8881000,49.577634092006285,17.297205907993717,386,134,0,0,0,1,0,0
16426000,50.163034092006285,14.74872590799372,133,792,1,0,0,0,1,0
31092000,50.11446509200629,14.58969090799372,275,540,1,0,0,0,1,0
6089000,50.32317109200629,16.33209290799372,140,1061,1,0,0,0,1,0
6546000,49.113477092006285,13.79965090799372,234,707,1,0,0,1,1,0
4106000,49.59038609200629,13.58018390799372,234,2851,0,0,0,1,0,0
7849000,50.67899009200628,14.01647890799372,164,378,0,0,0,0,1,0
4681000,49.64988809200628,14.94618790799372,140,475,0,0,0,1,1,0
3858000,50.00411709200628,14.80114190799372,77,424,1,0,0,0,0,0
897000,50.61398409200629,15.61207390799372,19,213,0,0,0,1,0,0
3965000,50.732713092006286,14.32455290799372,246,300,0,0,0,1,0,0
14654000,50.65084909200628,15.83241290799372,340,677,0,0,1,0,0,0
10899000,50.11996209200628,14.74749590799372,151,480,0,0,0,0,0,0
6101000,50.16508609200629,13.39323190799372,186,515,0,0,0,0,1,0
13726000,50.082044092006285,14.54149190799372,175,439,0,0,0,1,1,0
13492000,49.32270209200628,16.587627907993717,156,483,0,0,0,1,1,0
11134000,49.69731609200628,13.32982190799372,152,221,1,0,0,0,0,0
7038000,50.19137309200628,13.42803890799372,146,3476,1,0,1,0,1,0
5278000,50.24424109200629,13.38526490799372,214,3499,0,0,0,1,1,0
12895000,49.45257709200628,14.92071290799372,144,1,0,0,0,0,0,0
20997000,49.66118009200628,15.11425890799372,730,2938,0,1,0,1,1,0
13962000,50.31888309200628,14.88402090799372,175,296,1,1,0,0,1,0
11721000,49.69731609200628,13.32982190799372,126,508,1,0,0,0,0,0
31620000,50.04589609200628,14.24200190799372,301,716,1,1,0,0,1,0
19934000,50.045835092006286,14.24320490799372,204,492,1,1,0,0,1,0
11134000,49.69731609200628,13.32982190799372,131,306,1,0,0,0,0,0
9151000,49.35325709200628,17.098684907993718,187,285,1,1,0,0,1,0
9620000,49.35325709200628,17.098684907993718,187,285,1,1,0,0,1,0
6441000,50.71497409200628,15.47604290799372,117,207,0,0,0,1,1,0
19582000,50.05500109200628,14.27364390799372,246,889,1,0,1,0,1,0
11145000,49.35305509200628,17.096886907993717,181,473,1,1,0,0,1,0
15881000,50.166234092006285,14.43174190799372,151,263,0,0,0,0,1,0
9796000,50.02730709200628,14.69713190799372,241,420,0,0,0,1,0,0
17599000,49.597562092006285,17.348379907993717,211,471,1,1,0,0,1,0
19592000,49.09928209200629,16.528093907993718,409,1117,0,0,0,1,1,1
10442000,50.37966609200628,14.89516390799372,187,720,1,0,1,1,1,0
4329000,48.94319609200628,17.005192907993717,252,249,0,0,0,0,0,0
10500000,49.77696309200629,14.70277290799372,175,563,1,0,0,1,0,0
18186000,49.78154509200628,14.18964990799372,255,1097,0,0,1,0,1,0
20532000,50.17125809200628,14.59899890799372,293,1475,1,0,1,1,1,0
12307000,50.05375009200628,14.94187790799372,143,353,0,1,0,0,1,0
7978000,49.51661409200628,17.250299907993718,110,240,0,1,0,0,1,0
4810000,50.69685809200628,14.20625690799372,173,1105,1,0,0,0,0,1
6218000,49.868112092006285,14.63659790799372,114,206,0,0,0,0,0,0
16660000,49.14047709200628,16.51571890799372,178,687,0,0,0,0,1,0
2463000,49.879476092006286,15.60591890799372,63,753,0,0,0,0,1,0
17587000,50.08364609200628,14.53880490799372,178,232,1,0,0,0,1,0
7038000,48.85819009200628,16.353483907993716,253,410,0,1,0,0,0,0
20168000,49.14853009200628,17.748526907993718,254,998,1,0,0,0,0,0
21107000,50.00271709200628,14.25241290799372,175,799,0,0,0,1,0,1
15780000,49.210649092006285,17.691828907993717,188,616,0,0,0,0,1,0
14067000,49.835939092006285,14.42789690799372,174,300,0,0,0,0,1,0
24521000,49.915837092006285,14.28618490799372,282,501,1,0,0,1,1,1
13938000,49.68045909200628,14.04179590799372,217,1200,1,0,0,0,1,0
23465000,49.831754092006285,13.74706990799372,703,3352,1,0,0,1,1,0
15241000,49.75673409200628,18.49041290799372,377,787,1,0,1,1,1,0
9139000,49.35306609200628,17.09763190799372,126,236,0,0,0,0,1,0
9176000,50.22691409200628,15.49814790799372,178,710,1,0,0,1,0,1
32840000,49.196206092006285,16.58394490799372,269,382,1,0,0,1,0,0
5268000,49.73296509200628,16.94065590799372,199,377,0,0,0,0,1,1
16414000,49.538045092006286,17.342773907993717,340,835,1,0,0,0,1,0
11615000,49.63330909200628,18.37536490799372,211,635,0,1,0,0,1,0
11562000,50.22058609200628,14.04684890799372,153,447,0,1,0,1,1,0
11871000,50.22058609200628,14.04684890799372,150,291,0,1,0,0,1,0
11837000,50.220502092006285,14.04076090799372,150,292,0,1,0,0,1,0
16484000,50.22329809200628,14.04576490799372,174,895,0,1,0,0,1,0
19945000,49.98861809200629,14.68222290799372,170,1106,0,0,0,0,0,0
10958000,49.89012609200629,14.74497690799372,224,775,0,0,0,0,0,0
9386000,48.81217709200628,14.53937190799372,249,2260,1,0,0,0,0,0
26387000,49.981576092006286,14.61136790799372,233,793,1,0,0,0,0,0
19945000,50.06420209200628,14.67975590799372,336,656,0,0,0,0,0,0
6218000,50.15256609200628,14.12044990799372,222,402,1,0,0,1,0,0
4106000,49.062966092006285,17.037828907993717,138,351,0,0,0,0,0,0
5866000,49.86641009200629,16.38262490799372,134,3670,1,0,0,1,1,0
13363000,49.62703809200628,17.326481907993717,464,1682,1,0,0,0,1,1
11134000,49.18528509200628,16.88091390799372,147,327,0,0,0,0,1,0
20713000,50.166234092006285,14.43174190799372,198,420,0,0,0,0,1,0
4223000,49.49858209200628,17.07534690799372,147,178,0,0,0,0,0,0
7743000,49.28843409200629,17.10449490799372,179,535,0,0,1,1,0,0
13962000,49.23301009200628,16.353742907993716,217,867,1,1,0,0,0,0
21107000,50.00271709200628,14.25241290799372,175,799,1,0,0,1,1,1
19828000,49.95883709200629,14.82220790799372,303,3072,0,0,0,1,1,0
10207000,49.15108609200628,16.550415907993717,140,239,0,0,0,0,0,0
7509000,49.26938009200628,16.706942907993717,211,278,0,0,0,0,0,0
8213000,49.26792209200628,16.45704490799372,66,196,0,0,0,0,1,0
9972000,49.71233109200628,14.28026690799372,112,953,0,1,0,0,1,0
8201000,49.70154309200628,13.39033690799372,72,474,1,0,0,1,1,0
11134000,49.147302092006285,16.890211907993717,214,397,1,0,1,1,1,0
